0 7509 3239
1 6898 1885
2 5185 3258
3 4483 3369
4 6807 2993
5 7392 2244
6 5989 2873
7 6347 2683
8 6101 1110
9 3177 756
10 4307 2322
11 3245 3305
12 3484 2829
13 1112 2049
14 401 841
15 675 1006
16 23 2216
17 10 2676
18 1633 2809
19 5530 1424
20 6107 669
21 5468 2606
22 6271 2135
23 4706 2674
24 4612 2035
25 1916 1569
26 3082 1644
27 4985 140
28 4608 1198
29 5199 2182
30 5900 3561
31 7573 3716
32 7555 4819
33 7248 3779
34 7541 3981
35 7762 4595
36 7352 4506
37 7280 4899
38 7732 4723
39 2233 10
40 3023 1942
41 7265 1268
42 6734 1453
43 6426 3173
44 7545 2801
45 7462 3590
46 7611 5184
47 7608 4458
