0 6042 3109
1 6836 4429
2 4151 8189
3 4253 7406
4 6482 5706
5 4218 6845
6 5182 5408
7 6642 4138
8 4298 6460
9 6043 8516
10 5928 2755
11 4645 6893
12 3052 6753
13 5529 5012
14 5316 3549
15 5423 5262
16 4699 4100
17 5819 2665
18 6696 4516
19 4369 8179
20 5789 10181
21 3563 5667
22 3685 5847
23 4700 7253
24 6986 3301
25 7533 3754
26 4917 4655
27 7279 4455
28 7810 3379
29 3745 7036
30 7080 3416
31 6638 3252
32 5571 3526
33 5812 5234
34 5971 5598
35 5929 7734
36 7487 4446
37 4047 3246
38 5448 3226
39 7531 4378
40 4672 4626
41 6278 3311
42 3104 5526
43 3814 6484
44 4930 9189
45 4484 5024
46 4846 3412
47 6706 3981
48 7316 4511
49 6739 4979
50 6288 4806
51 3579 5309
52 6462 2597
53 4875 7956
54 4822 2963
55 4930 5653
56 5025 9610
57 6193 3966
58 4204 7650
59 5805 9231
60 5628 7655
61 5057 7723
62 3263 5445
63 6043 9463
64 4840 9236
65 3717 7631
66 6005 9054
67 6149 3303
68 4187 3278
69 4723 3587
70 4128 5306
71 5032 3521
72 4944 3800
73 5803 9327
74 3170 7025
75 5822 3411
76 5595 6296
77 7739 3450
78 4355 4946
79 5549 5823
80 5390 7484
81 4364 4972
82 6123 9929
83 3272 5994
84 6846 3528
85 5158 3938
86 4266 5877
87 7874 2872
88 4094 4496
89 4764 2928
90 4806 3660
91 5389 7912
92 4838 7813
93 5958 3625
94 5771 9823
95 4385 5614
96 4448 4771
97 3979 8100
98 5847 9453
99 4878 5356
100 3889 4789
101 5930 3828
102 6211 8010
103 5849 3247
104 4820 7942
105 6725 5344
106 5337 3905
107 3954 4553
108 4432 8238
109 5384 3408
110 5775 9041
111 4593 5399
112 4816 2850
113 7739 3227
114 5505 5755
115 5428 8978
116 5218 6755
117 7510 4625
118 4110 4676
119 5350 7928
120 7216 4769
121 7482 3141
122 7427 3541
123 5966 3579
124 3878 6032
125 5278 10169
126 3269 7278
127 3886 5333
128 4142 6267
129 6617 4288
130 7072 3792
131 3245 7040
132 7747 4391
133 5314 3077
134 5514 8191
135 3895 5667
136 3719 6702
137 3899 4633
138 7206 5243
139 5818 4365
140 4684 6487
141 4988 7882
142 5087 9173
143 5715 2926
144 6433 3402
145 3046 6527
146 3703 4705
147 4909 7066
148 4796 9126
149 3854 9082
150 7160 4394
151 7352 4218
152 5692 3529
153 6016 8388
154 5719 9407
155 5763 2968
156 4036 3323
157 4358 4548
158 3212 5335
159 4664 7798
160 4119 7150
161 7501 4041
162 7688 3239
163 4111 5810
164 4156 5840
165 7680 4070
166 5424 3420
167 5039 5642
168 5544 7733
169 6067 2996
170 5380 4919
171 5673 9069
172 4812 7126
173 6660 4462
174 5674 9337
175 5505 10672
176 6037 9256
177 6650 4863
178 5725 3296
179 5586 4077
180 7141 3773
181 3527 5853
182 3556 5300
183 6409 5616
184 6488 3418
185 4029 3073
186 4481 6681
187 3530 5673
188 7299 3365
189 7318 3229
190 4715 7828
191 5355 9038
192 3088 7339
193 6520 4150
194 7386 4807
195 4331 4509
196 5110 4872
197 3558 5785
198 3849 5478
199 4613 2741
200 5775 7621
201 5773 10175
202 5947 7712
203 7076 5773
204 5864 9553
205 5207 10678
206 4652 8923
207 5961 9098
208 3707 7954
209 3636 6945
210 6761 4701
211 3855 5826
212 5213 5717
213 3961 9450
214 5239 4852
215 4489 5171
216 5829 9736
217 5586 4610
218 5775 10225
219 3665 5862
220 5540 7274
221 5081 3096
222 3926 4924
223 3861 6838
224 5086 6667
225 3045 6035
226 3844 9020
227 4829 5751
228 7473 4224
229 5555 7012
230 5841 5357
231 3485 7114
232 4795 3181
233 5028 3254
234 6329 5541
235 2984 5510
236 4395 7986
237 7880 4617
238 5332 6338
239 8051 8089
240 5267 7328
241 5651 7780
242 5947 9479
243 5045 9326
244 3736 6063
245 4110 7601
246 5498 4747
247 4430 2780
248 5204 3632
249 7408 3722
250 4133 5032
251 5214 2893
252 4614 3584
253 7526 3734
254 7805 3221
255 4808 4584
256 6572 3704
257 4901 4119
258 5581 10637
259 8253 3896
260 3658 6463
261 3443 5868
262 4425 7731
263 7688 4013
264 3800 6781
265 5069 6992
266 3945 4452
267 5056 9006
268 4012 4842
269 4744 5179
270 4918 7492
271 5350 9956
272 5206 10174
273 5898 7999
274 5372 6628
275 4955 10100
276 6980 2978
277 5119 10673
278 5231 5438
279 7671 4269
280 5203 5301
281 5284 3190
282 6157 2785
283 7915 3772
284 3615 5530
285 3569 6499
286 3991 5201
287 7315 4811
288 4254 5348
289 7465 3183
290 4448 6334
291 4095 6111
292 3852 5429
293 3815 5601
294 3737 4968
295 6856 4815
296 8141 3642
297 3923 9024
298 2948 6513
299 3043 5573
300 4165 5332
301 5646 4638
302 3921 5195
303 3117 5535
304 5481 8354
305 4336 4382
306 5244 6606
307 5936 3370
308 5369 4498
309 5076 9082
310 4679 6367
311 4008 3118
312 4146 5013
313 4196 5566
314 3603 6999
315 5044 9795
316 4249 5766
317 5454 3871
318 5199 3820
319 4312 6645
320 8532 3835
321 4943 7929
322 3986 5223
323 5854 10056
324 4611 8330
325 5763 6602
326 6574 5161
327 3927 2956
328 6075 7483
329 5103 6495
330 5284 5015
331 3225 6180
332 3873 6897
333 5631 5288
334 6061 3686
335 5902 9714
336 6766 4081
337 7276 3192
338 4179 5832
339 4817 4386
340 5217 8429
341 4012 5054
342 8016 3830
343 5794 7708
344 5609 3088
345 3974 2951
346 5135 8866
347 5110 5631
348 5599 2796
349 3837 7080
350 6243 4898
351 5498 10542
352 5881 4746
353 5627 10184
354 3839 8245
355 6585 4468
356 4606 4300
357 3967 6192
358 5556 4069
359 3564 6757
360 5247 5461
361 6167 5123
362 5433 7902
363 5475 5924
364 6486 5415
365 5606 7109
366 3284 5940
367 5549 7546
368 5468 4193
369 3148 5535
370 5040 5777
371 4655 9082
372 3373 5579
373 4751 4336
374 3138 5313
375 4251 6089
376 4751 4950
377 5895 4719
378 6953 3258
379 5810 7492
380 4509 8214
381 4260 7916
382 3221 5601
383 5653 3946
384 4082 3552
385 6072 3542
386 5368 4716
387 6993 5272
388 4922 5387
389 3037 5394
390 4448 4887
391 5230 4966
392 6052 7797
393 7625 4167
394 5762 9296
395 6384 3961
396 6509 4018
397 4056 5872
398 5394 6133
399 3987 6131
400 7368 3828
401 3956 5440
402 6928 5783
403 5540 4331
404 5601 7275
405 3375 6450
406 5301 9057
407 7244 5445
408 3909 6948
409 5332 3811
410 5068 4662
411 3963 4999
412 4056 4740
413 4147 5217
414 8038 3786
415 3090 6962
416 7959 8118
417 4753 6400
418 3909 6717
419 5780 6637
420 4693 7382
421 6359 2750
422 5371 9751
423 5205 10248
424 5058 10248
425 6040 8276
426 3956 9020
427 3487 5976
428 6755 3470
429 3527 6677
430 4251 6051
431 3858 8285
432 3038 7291
433 6353 5365
434 6081 9600
435 6427 3751
436 5956 7201
437 6721 8790
438 5693 4110
439 5186 5050
440 3087 7046
441 4198 8242
442 4353 4523
443 5858 8043
444 6079 2765
445 7803 4399
446 5190 9854
447 3910 9289
448 7806 3251
449 5114 4282
450 4331 5009
451 3337 5391
452 4441 3167
453 5159 4438
454 5574 4872
455 5086 7641
456 3526 7525
457 3965 5852
