0 7313 3260
1 7048 5657
2 5958 3625
3 4399 5645
4 5805 7103
5 3475 5492
6 4170 5606
7 4285 5383
8 4841 8656
9 5969 3599
10 4211 6338
11 4978 3852
12 7684 3082
13 3694 7031
14 3964 6914
15 5514 4699
16 3655 6955
17 4664 7798
18 6189 4133
19 7991 4477
20 6194 3736
21 5881 4746
22 7829 3633
23 6673 3265
24 7829 3633
25 4805 4861
26 3617 6925
27 4892 5474
28 4521 5892
29 5151 4271
30 3969 4533
31 5788 6713
32 4787 4311
33 3660 6105
34 3405 7046
35 3517 5124
36 3817 4820
37 4715 5164
38 3490 5245
39 5264 5698
40 4899 2959
41 5556 9649
42 4989 4685
43 3901 7435
44 3568 6921
45 5108 5206
46 5967 5279
47 5070 4316
48 4388 4845
49 5369 4498
50 6188 5564
51 7471 5026
52 6946 4803
53 8289 4072
54 8289 4072
55 5089 10070
56 3818 4508
57 4466 3392
58 7915 4340
59 3886 4892
60 7133 4690
61 4604 4685
62 7784 4478
63 5558 9248
64 3842 7708
65 4786 4567
66 4904 3746
67 6071 4863
68 4575 6488
69 6214 7781
70 4099 4966
71 3723 5326
72 3341 4659
73 3802 5435
74 3550 6485
75 3190 5723
76 4331 5009
77 3141 4892
78 3518 6519
79 5502 5440
80 4573 3497
81 3781 5336
82 5278 7495
83 5021 5708
84 4849 7759
85 5282 9124
86 6072 7563
87 7806 3189
88 8289 4072
89 3468 5751
90 5491 9757
91 5408 6179
92 4762 9411
93 5405 10443
94 4336 5947
95 4154 6262
96 6188 5246
97 5614 8364
98 3428 6928
99 4093 5149
100 4742 3742
101 4594 7847
102 4107 5662
103 6133 8545
104 3986 5223
105 5097 9555
106 3573 5936
107 5388 10023
108 6426 8730
109 3472 7073
110 5343 4779
111 4982 4718
112 5291 4565
113 7471 5026
114 5383 4655
115 4327 4550
116 6919 2922
117 4889 8267
118 6763 3401
119 4259 3853
120 4611 4874
121 4409 2741
122 4966 5088
123 4786 4567
124 5729 4200
125 5096 5309
126 4627 2978
127 4812 3358
128 5426 3880
129 4020 8064
130 7277 3384
131 4076 5941
132 4051 5208
133 3292 5375
134 5849 5328
135 4941 3406
136 5702 9893
137 6038 10161
138 6807 2996
139 5574 5298
140 3681 6978
141 4718 8219
142 5233 7900
143 6856 4815
144 3733 4899
145 5354 3330
146 6727 5108
147 5399 6245
148 5576 8236
149 5354 4635
150 4030 5536
151 4808 4584
152 5813 4123
153 5862 9911
154 5654 9658
155 4549 4261
156 3703 6467
157 3952 5102
158 5434 9449
159 3723 5326
160 5606 4954
161 5574 4461
162 3705 6667
163 4440 5030
164 4097 3008
165 6042 9664
166 3518 6519
167 6426 8730
168 3817 4820
169 3723 5326
170 7206 5243
171 5738 5532
172 7216 4769
173 3731 6705
174 5798 9879
175 6800 3303
176 3976 4708
177 4171 5979
178 6274 5314
179 5564 5991
180 4722 8968
181 5867 5199
182 6428 5548
183 4400 4572
184 4551 5472
185 5592 3603
186 4653 4598
187 4359 5851
188 4954 7673
189 4784 7311
190 6816 5374
191 3719 6702
192 6206 2835
193 4722 8968
194 4515 2935
195 4233 5741
196 5008 3039
197 5675 3844
198 4717 3492
199 3682 5610
200 3719 6702
201 3298 5440
202 3969 4533
203 7594 4120
204 6059 9112
205 4882 6256
206 3289 6817
207 5598 5115
208 4006 6027
209 5435 5171
210 4424 6088
211 6352 3837
212 4636 4120
213 3148 5535
214 6555 5345
215 3582 5277
216 4816 10645
217 5457 7535
218 3980 3266
219 3821 5368
220 6633 5728
221 4185 4417
222 5092 9498
223 8218 3841
224 4162 5938
225 5491 9757
226 3658 5262
227 3048 6488
228 4947 3128
229 4667 5507
230 5124 6641
231 3209 5738
232 7471 5026
233 3886 4892
234 4589 4628
235 6854 3708
236 6585 4358
237 4870 3772
238 3875 5191
239 5510 7964
240 3169 5399
241 4806 4016
242 2969 6212
243 5077 7744
244 4309 7108
245 3477 6245
246 5145 5385
247 3911 7035
248 5266 10649
249 4768 7338
250 3636 4930
251 3745 5829
252 4654 6816
253 3785 5281
254 4199 5711
255 4405 5408
256 4470 6789
257 8218 3841
258 3657 5378
259 4786 4567
260 3886 4892
261 4236 5915
262 4285 5383
263 3703 5876
264 4639 4775
265 4613 3900
266 7939 4408
267 7112 3536
268 5610 9041
269 7028 5789
270 3690 5949
271 5699 10030
272 5562 9606
273 3631 6506
274 5316 7942
275 4076 5941
276 4627 2978
277 4444 7500
278 5093 7186
279 3703 6467
280 6285 3866
281 3107 6900
282 3673 5602
283 3731 6705
284 6399 4238
285 4074 6167
286 7476 4958
287 3110 6091
288 5915 8964
289 4567 8995
290 5680 9210
291 5503 5987
292 6009 7879
293 4127 3116
294 4115 5241
295 4075 6256
296 3519 5019
297 4972 3398
298 5735 4224
299 3771 6742
300 3609 6729
301 5528 9236
302 5172 6568
303 3910 4526
304 5448 3226
305 4626 4851
306 6359 5615
307 5404 4081
308 5738 5154
309 7327 3443
310 3884 7088
311 5509 8031
312 3964 4899
313 5863 4422
314 4610 3805
315 5514 4699
316 5077 7744
317 4875 6080
318 3819 5288
319 5323 4468
320 5966 5742
321 4401 6012
322 6288 3965
323 3931 5292
324 4859 6559
325 4266 5877
326 4115 5241
327 5961 8950
328 5890 10253
329 5982 9193
330 5670 9901
331 4370 4566
332 5745 4552
333 5170 8235
334 3943 5369
335 5149 5344
336 3472 7073
337 5699 10030
338 5958 3625
339 6096 5687
340 4377 5893
341 3764 6066
342 3817 4820
343 5204 2819
344 5413 6706
345 3068 6788
346 6871 3066
347 5798 10290
348 4761 5536
349 4195 4886
350 4030 5536
351 3747 5938
352 5757 3603
353 4698 10622
354 4636 4120
355 5729 4847
356 6327 3905
357 5387 7598
358 6278 3311
359 5046 6804
360 4840 6281
361 3510 7023
362 5476 7361
363 3364 6412
364 5611 7829
365 4101 5652
366 3782 4927
